"['www.dotomi.com', '[Errno -3] Temporary failure in name resolution']"
"['assets.msn.com', '[Errno -3] Temporary failure in name resolution']"
"['www.twimg.com', '[Errno -3] Temporary failure in name resolution']"
"['www.openx.net', '[Errno -3] Temporary failure in name resolution']"
"['www.sciencedirect.com', '[Errno -3] Temporary failure in name resolution']"
"['mail.google.com', '[Errno -3] Temporary failure in name resolution']"
"['www.nasa.gov', '[Errno -3] Temporary failure in name resolution']"
"['www.go-mpulse.net', '[Errno -2] Name or service not known']"
"['www.liadm.com', '[Errno -2] Name or service not known']"
"['www.a-msedge.net', '[Errno -2] Name or service not known']"
"['www.yahoodns.net', '[Errno -2] Name or service not known']"
"['www.imrworldwide.com', '[Errno -2] Name or service not known']"
"['www.playstation.net', '[Errno -2] Name or service not known']"
"['www.facebook-hardware.com', '[Errno -3] Temporary failure in name resolution']"
"['www.360yield.com', '[Errno -3] Temporary failure in name resolution']"
"['www.rocket-cdn.com', '[Errno -5] No address associated with hostname']"
"['www.moatads.com', '[Errno -3] Temporary failure in name resolution']"
"['miit.gov.cn', '[Errno -5] No address associated with hostname']"
"['www.3gppnetwork.org', '[Errno -2] Name or service not known']"
"['blob.core.windows.net', '[Errno -5] No address associated with hostname']"
"['nel.measure.office.net', '[Errno -5] No address associated with hostname']"
"['delivery.mp.microsoft.com', '[Errno -5] No address associated with hostname']"
"['fp.measure.office.com', '[Errno -5] No address associated with hostname']"
"['www.sc-cdn.net', '[Errno -2] Name or service not known']"
"['graph.facebook.com', '[Errno -3] Temporary failure in name resolution']"
"['time.apple.com', '[Errno -3] Temporary failure in name resolution']"
"['wpa.qq.com', '[Errno -3] Temporary failure in name resolution']"
"['bag.itunes.apple.com', '[Errno -3] Temporary failure in name resolution']"
"['www.teads.tv', '[Errno -3] Temporary failure in name resolution']"
"['www.sfx.ms', '[Errno -2] Name or service not known']"
"['yahoo.co.jp', '[Errno -3] Temporary failure in name resolution']"
"['www.avast.com', '[Errno -3] Temporary failure in name resolution']"
"['aria.microsoft.com', '[Errno -5] No address associated with hostname']"
"['www.amazonalexa.com', '[Errno -2] Name or service not known']"
"['core.windows.net', '[Errno -5] No address associated with hostname']"
"['www.akamaihd.net', '[Errno -2] Name or service not known']"
"['www.atomile.com', '[Errno -2] Name or service not known']"
"['www.rbxcdn.com', '[Errno -2] Name or service not known']"
"['beian.gov.cn', '[Errno -5] No address associated with hostname']"
"['www.creativecdn.com', '[Errno -2] Name or service not known']"
"['www.bamgrid.com', '[Errno -2] Name or service not known']"
"['www.aws.dev', '[Errno -2] Name or service not known']"
"['www.samsungcloudsolution.com', '[Errno -2] Name or service not known']"
"['pipe.aria.microsoft.com', '[Errno -5] No address associated with hostname']"
"['www.salesforceliveagent.com', '[Errno -2] Name or service not known']"
"['www.msidentity.com', '[Errno -2] Name or service not known']"
"['bp.blogspot.com', '[Errno -5] No address associated with hostname']"
"['res.office365.com', '[Errno -5] No address associated with hostname']"
"['www.samsungqbe.com', '[Errno -2] Name or service not known']"
"['www.cloudapp.net', '[Errno -5] No address associated with hostname']"
"['www.dns.google', '[Errno -2] Name or service not known']"
"['apple.com.akadns.net', '[Errno -5] No address associated with hostname']"
"['ess.apple.com', '[Errno -5] No address associated with hostname']"
"['c10r.facebook.com', '[Errno -5] No address associated with hostname']"
